# k-path  spin-up  spin-down  difference  arrow-start  arrow-end


# Band 1
0.190 -12.980 -12.986 0.006 NaN NaN ""
0.173 -12.983 -12.989 0.006 NaN NaN ""
0.155 -12.985 -12.991 0.005 NaN NaN ""
0.138 -12.987 -12.992 0.005 NaN NaN ""
0.121 -12.989 -12.993 0.004 NaN NaN ""
0.104 -12.990 -12.994 0.004 NaN NaN ""
0.086 -12.992 -12.994 0.003 NaN NaN ""
0.069 -12.993 -12.994 0.002 NaN NaN ""
0.052 -12.993 -12.994 0.001 NaN NaN ""
0.035 -12.994 -12.994 0.001 NaN NaN ""
0.017 -12.994 -12.994 0.000 NaN NaN ""
0.000 -12.994 -12.994 0.000 NaN NaN ""



# Band 5
0.000 -12.255 -12.255 0.000 NaN NaN ""
0.017 -12.254 -12.254 0.000 NaN NaN ""
0.035 -12.254 -12.253 0.001 NaN NaN ""
0.052 -12.252 -12.250 0.002 NaN NaN ""
0.069 -12.251 -12.247 0.003 NaN NaN ""
0.086 -12.248 -12.244 0.004 NaN NaN ""
0.104 -12.246 -12.241 0.005 NaN NaN ""
0.121 -12.243 -12.238 0.005 NaN NaN ""
0.138 -12.240 -12.234 0.006 NaN NaN ""
0.155 -12.236 -12.230 0.006 NaN NaN ""
0.173 -12.232 -12.226 0.006 NaN NaN ""
0.190 -12.228 -12.222 0.006 NaN NaN ""
0.207 -12.225 -12.218 0.006 NaN NaN ""
0.225 -12.221 -12.214 0.006 NaN NaN ""
0.242 -12.217 -12.211 0.006 -12.217 -12.211 "0.006 eV"
0.259 -12.213 -12.207 0.006 NaN NaN ""
0.276 -12.210 -12.203 0.006 NaN NaN ""
0.294 -12.206 -12.200 0.006 NaN NaN ""
0.311 -12.203 -12.196 0.006 NaN NaN ""
0.328 -12.199 -12.193 0.006 NaN NaN ""
0.345 -12.196 -12.190 0.006 NaN NaN ""
0.363 -12.193 -12.187 0.006 NaN NaN ""
0.380 -12.191 -12.185 0.006 NaN NaN ""
0.397 -12.188 -12.183 0.005 NaN NaN ""
0.414 -12.186 -12.181 0.005 NaN NaN ""
0.432 -12.185 -12.180 0.005 NaN NaN ""
0.449 -12.183 -12.179 0.005 NaN NaN ""
0.466 -12.182 -12.178 0.004 NaN NaN ""
0.484 -12.182 -12.178 0.004 NaN NaN ""
0.501 -12.182 -12.178 0.003 NaN NaN ""
0.518 -12.182 -12.179 0.003 NaN NaN ""
0.535 -12.182 -12.180 0.002 NaN NaN ""
0.553 -12.183 -12.182 0.002 NaN NaN ""
0.570 -12.185 -12.183 0.001 NaN NaN ""
0.587 -12.186 -12.186 0.001 NaN NaN ""
0.604 -12.188 -12.188 0.000 NaN NaN ""
0.622 -12.190 -12.191 0.001 NaN NaN ""
0.639 -12.192 -12.194 0.001 NaN NaN ""
0.656 -12.195 -12.197 0.002 NaN NaN ""
0.674 -12.197 -12.200 0.002 NaN NaN ""
0.691 -12.200 -12.203 0.003 NaN NaN ""
0.708 -12.202 -12.206 0.003 NaN NaN ""
0.725 -12.205 -12.209 0.004 NaN NaN ""
0.743 -12.207 -12.211 0.004 NaN NaN ""
0.760 -12.210 -12.214 0.004 NaN NaN ""
0.777 -12.212 -12.216 0.004 NaN NaN ""
0.794 -12.215 -12.218 0.003 NaN NaN ""
0.812 -12.218 -12.219 0.001 NaN NaN ""
0.829 -12.219 -12.220 0.000 NaN NaN ""
0.846 -12.220 -12.220 0.000 NaN NaN ""
0.846 -12.220 -12.220 0.000 NaN NaN ""
0.864 -12.220 -12.219 0.000 NaN NaN ""
0.881 -12.219 -12.218 0.001 NaN NaN ""
0.898 -12.218 -12.215 0.003 NaN NaN ""
0.915 -12.216 -12.212 0.004 NaN NaN ""
0.933 -12.214 -12.210 0.004 NaN NaN ""
0.950 -12.211 -12.207 0.004 NaN NaN ""
0.967 -12.209 -12.205 0.004 NaN NaN ""
0.984 -12.206 -12.202 0.003 NaN NaN ""
1.002 -12.203 -12.200 0.003 NaN NaN ""
1.019 -12.200 -12.197 0.002 NaN NaN ""
1.036 -12.197 -12.195 0.002 NaN NaN ""
1.054 -12.194 -12.192 0.001 NaN NaN ""
1.071 -12.191 -12.190 0.001 NaN NaN ""
1.088 -12.188 -12.188 0.000 NaN NaN ""
1.105 -12.186 -12.186 0.001 NaN NaN ""
1.123 -12.183 -12.185 0.001 NaN NaN ""
1.140 -12.182 -12.183 0.002 NaN NaN ""
1.157 -12.180 -12.182 0.002 NaN NaN ""
1.174 -12.179 -12.182 0.003 NaN NaN ""
1.192 -12.178 -12.182 0.003 NaN NaN ""
1.209 -12.178 -12.182 0.004 NaN NaN ""
1.226 -12.178 -12.182 0.004 NaN NaN ""
1.243 -12.179 -12.183 0.005 NaN NaN ""
1.261 -12.180 -12.185 0.005 NaN NaN ""
1.278 -12.181 -12.186 0.005 NaN NaN ""
1.295 -12.183 -12.188 0.005 NaN NaN ""
1.313 -12.185 -12.191 0.006 NaN NaN ""
1.330 -12.187 -12.193 0.006 NaN NaN ""
1.347 -12.190 -12.196 0.006 NaN NaN ""
1.364 -12.193 -12.199 0.006 NaN NaN ""
1.382 -12.196 -12.203 0.006 NaN NaN ""
1.399 -12.200 -12.206 0.006 NaN NaN ""
1.416 -12.203 -12.210 0.006 NaN NaN ""
1.433 -12.207 -12.213 0.006 NaN NaN ""
1.451 -12.211 -12.217 0.006 NaN NaN ""
1.468 -12.214 -12.221 0.006 NaN NaN ""
1.485 -12.218 -12.225 0.006 NaN NaN ""
1.503 -12.222 -12.228 0.006 NaN NaN ""
1.520 -12.226 -12.232 0.006 NaN NaN ""
1.537 -12.230 -12.236 0.006 NaN NaN ""
1.554 -12.234 -12.240 0.006 NaN NaN ""
1.572 -12.238 -12.243 0.005 NaN NaN ""
1.589 -12.241 -12.246 0.005 NaN NaN ""
1.606 -12.244 -12.248 0.004 NaN NaN ""
1.623 -12.247 -12.251 0.003 NaN NaN ""
1.641 -12.250 -12.252 0.002 NaN NaN ""
1.658 -12.253 -12.254 0.001 NaN NaN ""
1.675 -12.254 -12.254 0.000 NaN NaN ""
1.692 -12.255 -12.255 0.000 NaN NaN ""



# Band 6
1.692 -12.255 -12.255 0.000 NaN NaN ""
1.675 -12.254 -12.254 0.001 NaN NaN ""
1.658 -12.250 -12.253 0.002 NaN NaN ""
1.641 -12.245 -12.250 0.005 NaN NaN ""
1.623 -12.242 -12.248 0.007 NaN NaN ""
1.606 -12.239 -12.246 0.007 -12.246 -12.239 "0.007 eV"
1.589 -12.237 -12.243 0.007 NaN NaN ""
1.572 -12.234 -12.241 0.007 NaN NaN ""
